workerid,rt,color,label,item,slide_number_in_experiment,response,condition,size,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,3312,pink,a pink phone,phone,34,0.17,modified,big,English,2,Male,23,,Yes,3,Windows,1024,1280,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3BWI6RSP7G8UZODNJQSWTE8LDUS7EC,0,Submitted,Wed Mar 02 03:36:43 PST 2016,Tue Mar 01 10:54:30 PST 2016,Tue Mar 01 10:56:43 PST 2016,,,,,,[],{},2.1364833333333335
0,2792,blue,a guitar,guitar,35,0.23,unmodified,big,English,2,Male,23,,Yes,3,Windows,1024,1280,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3BWI6RSP7G8UZODNJQSWTE8LDUS7EC,0,Submitted,Wed Mar 02 03:36:43 PST 2016,Tue Mar 01 10:54:30 PST 2016,Tue Mar 01 10:56:43 PST 2016,,,,,,[],{},2.1364833333333335
0,3144,brown,a brown jacket,jacket,36,0.33,modified,big,English,2,Male,23,,Yes,3,Windows,1024,1280,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3BWI6RSP7G8UZODNJQSWTE8LDUS7EC,0,Submitted,Wed Mar 02 03:36:43 PST 2016,Tue Mar 01 10:54:30 PST 2016,Tue Mar 01 10:56:43 PST 2016,,,,,,[],{},2.1364833333333335
0,2752,purple,a purple bracelet,bracelet,37,0.62,modified,big,English,2,Male,23,,Yes,3,Windows,1024,1280,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3BWI6RSP7G8UZODNJQSWTE8LDUS7EC,0,Submitted,Wed Mar 02 03:36:43 PST 2016,Tue Mar 01 10:54:30 PST 2016,Tue Mar 01 10:56:43 PST 2016,,,,,,[],{},2.1364833333333335
1,6903,blue,a blue book,book,2,0.9,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,4635,pink,a pink frame,framee,3,0.9,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2847,red,a chair,chair,4,0.82,unmodified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,3081,orange,an orange cap,cap,5,0,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,5358,pink,a pink wedding cake,weddingcake,6,0.9,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,3937,black,a black comb,comb,7,0.93,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,4730,purple,an ornament,ornament,8,0.95,unmodified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2376,pink,a pink balloon,balloon,9,0.9,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,5118,purple,a purple rock,rock,10,0.86,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2729,pink,a pink bucket,bucket,11,0.92,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,3611,red,a red tack,tack,12,0.95,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,3309,black,a black avocado,avocado,13,0.9,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,3200,purple,a purple butterfly,butterfly,14,0.95,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2829,purple,a purple coat hanger,coathanger,15,0.93,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,3664,black,a turtle,turtle,16,0.9,unmodified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,19656,green,a green guitar,guitar,17,0.83,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2955,blue,a blue toothbrush,toothbrush,18,0.9,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,3391,purple, purple yarn,yarn,19,0.95,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,5326,pink,a pink phone,phone,20,0.63,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,4918,yellow,a shoe,shoe,21,0.75,unmodified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,10471,blue,a blue rug,rug,22,0.9,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2408,black,a black belt,belt,23,0.89,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2219,pink,a pink hair dryer,hairdryer,24,0.89,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2392,orange,a cushion,cushion,25,0.91,unmodified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2496,red,a red bike,bike,26,0.88,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2548,pink,a pink golf ball,golfball,27,0.91,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,2883,red,a flower,flower,28,0.91,unmodified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,4672,red,a red pepper,pepper,29,0.83,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
1,9996,white,a white teacup,teacup,30,0.9,modified,big,,-1,Male,,,Yes,-1,Mac,800,1280,Firefox,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,3X1FV8S5JXQUUSAA7JL0ZV90CSEVG9,1,Submitted,Wed Mar 02 03:37:32 PST 2016,Tue Mar 01 10:54:28 PST 2016,Tue Mar 01 10:57:32 PST 2016,,,,,,[],{},2.76065
