gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,alt3Name,alt3TargetStatus,alt3SpLocs,alt3LisLocs,alt3Basiclevel,alt3superdomain,alt4Name,alt4TargetStatus,alt4SpLocs,alt4LisLocs,alt4Basiclevel,alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,clickedSize,clickedColor,colorMentioned,sizeMentioned,metaColorMentioned,metaSizeMentioned,typeMentioned,automaticallyLabelledTrials,manuallyAddedTrials,oddOneMentions,otherFeatureMentioned,oneMentioned,theMentioned,fullSentence,noColorSizeMentioned
8691-9,1455301499661,28,colorSizeTrial,color31,big_black_comb,distractor,3,1,NA,NA,big_blue_comb,target,4,4,NA,NA,small_black_comb,distractor,1,2,NA,NA,small_black_comb,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,black,,1455301492164,black,comb,big,black,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301519314,31,colorSizeTrial,size21,small_blue_book,target,4,3,NA,NA,big_blue_book,distractor,3,4,NA,NA,big_black_book,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small,,1455301517870,small,book,small,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301532764,34,colorSizeTrial,color33,big_white_teacup,target,4,4,NA,NA,big_pink_teacup,distractor,1,1,NA,NA,big_pink_teacup,distractor,3,2,NA,NA,big_pink_teacup,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,white,,1455301531439,white,teacup,big,white,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301546756,36,colorSizeTrial,color31,small_purple_ornament,target,1,1,NA,NA,big_blue_ornament,distractor,3,3,NA,NA,big_blue_ornament,distractor,4,2,NA,NA,small_blue_ornament,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455301545001,purple,ornament,small,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301552035,37,colorSizeTrial,color41,small_blue_cushion,target,5,3,NA,NA,big_orange_cushion,distractor,1,1,NA,NA,small_orange_cushion,distractor,2,5,NA,NA,big_orange_cushion,distractor,4,2,NA,NA,big_orange_cushion,distractor,3,4,NA,NA,1,1,0,blue,,1455301550455,blue,cushion,small,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301568068,39,colorSizeTrial,size22,big_pink_balloon,target,4,4,NA,NA,small_pink_balloon,distractor,2,3,NA,NA,small_pink_balloon,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,largest,,1455301563742,largest,balloon,big,pink,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301573483,40,colorSizeTrial,color44,small_green_bracelet,target,4,2,NA,NA,small_purple_bracelet,distractor,5,3,NA,NA,small_purple_bracelet,distractor,3,5,NA,NA,small_purple_bracelet,distractor,1,4,NA,NA,small_purple_bracelet,distractor,2,1,NA,NA,1,1,0,green,,1455301571883,green,bracelet,small,green,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301580228,41,colorSizeTrial,size43,big_purple_rug,target,3,2,NA,NA,small_purple_rug,distractor,1,1,NA,NA,small_blue_rug,distractor,2,4,NA,NA,small_purple_rug,distractor,5,5,NA,NA,small_purple_rug,distractor,4,3,NA,NA,1,1,0,largest,,1455301578447,largest,rug,big,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301588303,42,colorSizeTrial,color44,big_purple_rock,target,2,3,NA,NA,big_green_rock,distractor,5,4,NA,NA,big_green_rock,distractor,4,5,NA,NA,big_green_rock,distractor,3,1,NA,NA,big_green_rock,distractor,1,2,NA,NA,1,1,0,purple,,1455301584323,purple,rock,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301611380,44,colorSizeTrial,color33,small_brown_jacket,target,3,3,NA,NA,small_green_jacket,distractor,4,2,NA,NA,small_green_jacket,distractor,1,1,NA,NA,small_green_jacket,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,2,2,0,silver car___brown,,1455301604291___1455301608287,silver car,jacket,small,brown,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301619533,45,colorSizeTrial,size33,big_green_binder,target,3,4,NA,NA,small_green_binder,distractor,4,2,NA,NA,small_green_binder,distractor,2,1,NA,NA,small_green_binder,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,largest,,1455301615440,largest,binder,big,green,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301636963,46,colorSizeTrial,size41,small_green_pepper,target,4,1,NA,NA,big_red_pepper,distractor,5,2,NA,NA,big_green_pepper,distractor,3,3,NA,NA,big_red_pepper,distractor,2,5,NA,NA,big_red_pepper,distractor,1,4,NA,NA,1,1,0,small green,,1455301625442,small green,pepper,small,green,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301663135,50,colorSizeTrial,size32,big_red_flower,target,1,3,NA,NA,small_purple_flower,distractor,3,1,NA,NA,small_red_flower,distractor,2,4,NA,NA,small_red_flower,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,largest,,1455301661503,largest,flower,big,red,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301669610,51,colorSizeTrial,color21,big_pink_hairdryer,target,4,3,NA,NA,small_purple_hairdryer,distractor,3,4,NA,NA,big_purple_hairdryer,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,kpink,,1455301667266,kpink,hairdryer,big,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301678390,52,colorSizeTrial,color42,big_blue_butterfly,target,3,1,NA,NA,big_purple_butterfly,distractor,5,2,NA,NA,small_purple_butterfly,distractor,2,3,NA,NA,big_purple_butterfly,distractor,4,4,NA,NA,small_purple_butterfly,distractor,1,5,NA,NA,2,2,0,pink___blue,,1455301670951___1455301674684,pink,butterfly,big,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301686537,53,colorSizeTrial,color22,big_red_bucket,target,3,4,NA,NA,big_pink_bucket,distractor,4,2,NA,NA,big_pink_bucket,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red,,1455301681782,red,bucket,big,red,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301700074,55,colorSizeTrial,color41,small_pink_golfball,target,5,3,NA,NA,big_blue_golfball,distractor,4,1,NA,NA,small_blue_golfball,distractor,3,2,NA,NA,big_blue_golfball,distractor,1,5,NA,NA,big_blue_golfball,distractor,2,4,NA,NA,1,1,0,pink,,1455301698297,pink,golfball,small,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301705087,56,colorSizeTrial,color32,big_blue_candle,target,2,1,NA,NA,big_red_candle,distractor,4,2,NA,NA,small_red_candle,distractor,3,3,NA,NA,big_red_candle,distractor,1,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,blue,,1455301703549,blue,candle,big,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301717682,58,colorSizeTrial,size41,big_blue_tack,target,4,3,NA,NA,small_red_tack,distractor,2,1,NA,NA,small_red_tack,distractor,5,5,NA,NA,small_blue_tack,distractor,1,2,NA,NA,small_red_tack,distractor,3,4,NA,NA,1,1,0,large blue,,1455301716323,large blue,tack,big,blue,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301729672,60,colorSizeTrial,color43,small_blue_guitar,target,3,2,NA,NA,small_green_guitar,distractor,5,4,NA,NA,small_green_guitar,distractor,4,1,NA,NA,small_green_guitar,distractor,1,5,NA,NA,big_green_guitar,distractor,2,3,NA,NA,1,1,0,blue,,1455301726862,blue,guitar,small,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301736357,61,colorSizeTrial,size31,small_purple_billiardball,target,3,1,NA,NA,big_orange_billiardball,distractor,4,3,NA,NA,big_purple_billiardball,distractor,1,2,NA,NA,big_orange_billiardball,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest,,1455301734237,smallest,billiardball,small,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301751082,63,colorSizeTrial,size32,small_yellow_shoe,target,1,2,NA,NA,big_white_shoe,distractor,2,3,NA,NA,big_yellow_shoe,distractor,3,4,NA,NA,big_yellow_shoe,distractor,4,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest,,1455301747438,smallest,shoe,small,yellow,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8691-9,1455301772612,67,colorSizeTrial,size42,big_green_framee,target,4,2,NA,NA,small_green_framee,distractor,3,5,NA,NA,small_pink_framee,distractor,5,3,NA,NA,small_pink_framee,distractor,2,1,NA,NA,small_green_framee,distractor,1,4,NA,NA,1,1,0,largest,,1455301771102,largest,framee,big,green,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301322439,2,colorSizeTrial,size33,small_red_toothbrush,target,2,1,NA,NA,big_red_toothbrush,distractor,3,4,NA,NA,big_red_toothbrush,distractor,1,3,NA,NA,big_red_toothbrush,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest,,1455301320442,smallest,toothbrush,small,red,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301329543,3,colorSizeTrial,color31,small_blue_guitar,target,3,2,NA,NA,big_green_guitar,distractor,1,3,NA,NA,big_green_guitar,distractor,4,1,NA,NA,small_green_guitar,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,blue,,1455301328012,blue,guitar,small,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301344136,5,colorSizeTrial,size42,small_pink_teacup,target,2,3,NA,NA,big_pink_teacup,distractor,4,5,NA,NA,big_pink_teacup,distractor,1,1,NA,NA,big_white_teacup,distractor,3,2,NA,NA,big_white_teacup,distractor,5,4,NA,NA,1,1,0,smallest,,1455301342192,smallest,teacup,small,pink,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301357031,7,colorSizeTrial,color32,big_white_weddingcake,target,4,4,NA,NA,big_pink_weddingcake,distractor,1,2,NA,NA,big_pink_weddingcake,distractor,2,1,NA,NA,small_pink_weddingcake,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,white,,1455301354721,white,weddingcake,big,white,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301362590,8,colorSizeTrial,color42,big_green_bracelet,target,1,4,NA,NA,big_purple_bracelet,distractor,4,5,NA,NA,small_purple_bracelet,distractor,2,3,NA,NA,small_purple_bracelet,distractor,3,2,NA,NA,big_purple_bracelet,distractor,5,1,NA,NA,1,1,0,green,,1455301361041,green,bracelet,big,green,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301375646,9,colorSizeTrial,color21,small_blue_cushion,target,2,4,NA,NA,small_orange_cushion,distractor,4,2,NA,NA,big_orange_cushion,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,2,2,0,blank___blue,,1455301371001___1455301373992,blank,cushion,small,blue,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301383151,10,colorSizeTrial,color22,small_blue_rug,target,4,4,NA,NA,small_purple_rug,distractor,3,2,NA,NA,small_purple_rug,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,blue,,1455301380220,blue,rug,small,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301391214,11,colorSizeTrial,color32,big_purple_yarn,target,3,4,NA,NA,big_red_yarn,distractor,4,1,NA,NA,big_red_yarn,distractor,2,2,NA,NA,small_red_yarn,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455301389891,purple,yarn,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301399465,12,colorSizeTrial,color41,small_brown_turtle,target,2,3,NA,NA,small_black_turtle,distractor,4,2,NA,NA,big_black_turtle,distractor,3,5,NA,NA,big_black_turtle,distractor,5,1,NA,NA,big_black_turtle,distractor,1,4,NA,NA,1,1,0,smallest___color, ,1455301397379,smallest  color,turtle,small,brown,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301414266,13,colorSizeTrial,color43,small_blue_candle,target,4,2,NA,NA,small_red_candle,distractor,2,1,NA,NA,small_red_candle,distractor,5,4,NA,NA,small_red_candle,distractor,3,3,NA,NA,big_red_candle,distractor,1,5,NA,NA,1,1,0,blue,,1455301412752,blue,candle,small,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301444451,17,colorSizeTrial,size42,small_yellow_shoe,target,3,4,NA,NA,big_yellow_shoe,distractor,5,5,NA,NA,big_white_shoe,distractor,2,3,NA,NA,big_yellow_shoe,distractor,1,1,NA,NA,big_white_shoe,distractor,4,2,NA,NA,1,1,0,smallest,,1455301442913,smallest,shoe,small,yellow,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301450453,18,colorSizeTrial,size43,small_pink_phone,target,3,1,NA,NA,big_pink_phone,distractor,1,2,NA,NA,big_pink_phone,distractor,5,3,NA,NA,big_pink_phone,distractor,4,5,NA,NA,big_white_phone,distractor,2,4,NA,NA,1,1,0,smallest,,1455301449362,smallest,phone,small,pink,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301552861,22,colorSizeTrial,size41,big_green_pepper,target,3,5,NA,NA,small_red_pepper,distractor,2,3,NA,NA,small_green_pepper,distractor,1,2,NA,NA,small_red_pepper,distractor,4,1,NA,NA,small_red_pepper,distractor,5,4,NA,NA,2,1,1,green large,no prob,1455301549155___1455301550962,green large,pepper,big,green,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301568181,24,colorSizeTrial,color33,big_yellow_napkin,target,4,3,NA,NA,big_orange_napkin,distractor,3,4,NA,NA,big_orange_napkin,distractor,2,1,NA,NA,big_orange_napkin,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,yellow,,1455301565630,yellow,napkin,big,yellow,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301585317,26,colorSizeTrial,color44,big_purple_bike,target,5,1,NA,NA,big_red_bike,distractor,3,5,NA,NA,big_red_bike,distractor,2,2,NA,NA,big_red_bike,distractor,1,4,NA,NA,big_red_bike,distractor,4,3,NA,NA,1,1,0,purple,,1455301583761,purple,bike,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301600940,28,colorSizeTrial,size22,big_blue_tack,target,4,3,NA,NA,small_blue_tack,distractor,3,4,NA,NA,small_blue_tack,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,big,,1455301597332,big,tack,big,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4810-9,1455301635557,33,colorSizeTrial,color22,big_blue_binder,target,2,3,NA,NA,big_green_binder,distractor,3,4,NA,NA,big_green_binder,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,blue,,1455301634231,blue,binder,big,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301332451,1,colorSizeTrial,size43,big_red_flower,target,3,1,NA,NA,small_red_flower,distractor,2,5,NA,NA,small_red_flower,distractor,5,3,NA,NA,small_purple_flower,distractor,4,4,NA,NA,small_red_flower,distractor,1,2,NA,NA,1,1,0,biggest flower pic,,1455301329677,biggest flower pic,flower,big,red,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301405713,7,colorSizeTrial,size43,big_green_chair,target,1,1,NA,NA,small_red_chair,distractor,3,3,NA,NA,small_green_chair,distractor,5,2,NA,NA,small_green_chair,distractor,2,4,NA,NA,small_green_chair,distractor,4,5,NA,NA,1,1,0,biggest pic of chair,,1455301403947,biggest pic of chair,chair,big,green,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301453339,10,colorSizeTrial,color32,big_brown_jacket,target,2,2,NA,NA,big_green_jacket,distractor,1,4,NA,NA,big_green_jacket,distractor,3,1,NA,NA,small_green_jacket,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,brown,,1455301442211,brown,jacket,big,brown,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301461745,11,colorSizeTrial,color44,small_pink_balloon,target,5,4,NA,NA,small_yellow_balloon,distractor,3,1,NA,NA,small_yellow_balloon,distractor,2,5,NA,NA,small_yellow_balloon,distractor,4,2,NA,NA,small_yellow_balloon,distractor,1,3,NA,NA,1,1,0,pink,,1455301458408,pink,balloon,small,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301485136,13,colorSizeTrial,size42,small_red_toothbrush,target,5,1,NA,NA,big_blue_toothbrush,distractor,2,4,NA,NA,big_red_toothbrush,distractor,4,2,NA,NA,big_blue_toothbrush,distractor,3,5,NA,NA,big_red_toothbrush,distractor,1,3,NA,NA,1,1,0,tiniest brush,,1455301481151,tiniest brush,toothbrush,small,red,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301514967,15,colorSizeTrial,color43,big_green_rock,target,1,1,NA,NA,small_purple_rock,distractor,2,2,NA,NA,big_purple_rock,distractor,3,4,NA,NA,big_purple_rock,distractor,4,3,NA,NA,big_purple_rock,distractor,5,5,NA,NA,1,1,0,green,,1455301507207,green,rock,big,green,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301541978,16,colorSizeTrial,size31,small_purple_bracelet,target,2,4,NA,NA,big_green_bracelet,distractor,4,3,NA,NA,big_purple_bracelet,distractor,3,1,NA,NA,big_green_bracelet,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest pic,,1455301525607,smallest pic,bracelet,small,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301599579,20,colorSizeTrial,color21,big_red_bike,target,4,4,NA,NA,small_purple_bike,distractor,2,2,NA,NA,big_purple_bike,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red,,1455301591576,red,bike,big,red,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301629741,22,colorSizeTrial,size32,big_brown_belt,target,3,4,NA,NA,small_brown_belt,distractor,4,3,NA,NA,small_brown_belt,distractor,2,1,NA,NA,small_black_belt,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,biggest belt,,1455301617829,biggest belt,belt,big,brown,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301655210,24,colorSizeTrial,size31,big_blue_comb,target,1,4,NA,NA,small_blue_comb,distractor,4,3,NA,NA,small_black_comb,distractor,2,2,NA,NA,small_black_comb,distractor,3,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,biggest,,1455301642606,biggest,comb,big,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301664720,25,colorSizeTrial,size41,small_blue_cushion,target,2,2,NA,NA,big_orange_cushion,distractor,5,1,NA,NA,big_orange_cushion,distractor,4,4,NA,NA,big_orange_cushion,distractor,1,3,NA,NA,big_blue_cushion,distractor,3,5,NA,NA,1,1,0,smallest,,1455301663088,smallest,cushion,small,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301672201,26,colorSizeTrial,size21,small_green_framee,target,2,3,NA,NA,big_pink_framee,distractor,3,4,NA,NA,big_green_framee,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest,,1455301671068,smallest,framee,small,green,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301678744,27,colorSizeTrial,size32,big_blue_rug,target,1,1,NA,NA,small_purple_rug,distractor,2,3,NA,NA,small_blue_rug,distractor,3,4,NA,NA,small_blue_rug,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,biggest,,1455301677378,biggest,rug,big,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301690492,28,colorSizeTrial,size41,big_red_bucket,target,4,3,NA,NA,small_pink_bucket,distractor,3,5,NA,NA,small_pink_bucket,distractor,2,4,NA,NA,small_pink_bucket,distractor,1,2,NA,NA,small_red_bucket,distractor,5,1,NA,NA,1,1,0,biggest,,1455301687633,biggest,bucket,big,red,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301706312,29,colorSizeTrial,color42,small_pink_phone,target,5,3,NA,NA,big_white_phone,distractor,2,2,NA,NA,small_white_phone,distractor,4,4,NA,NA,small_white_phone,distractor,1,5,NA,NA,big_white_phone,distractor,3,1,NA,NA,1,1,0,pink,,1455301696483,pink,phone,small,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301713033,30,colorSizeTrial,size33,big_blue_butterfly,target,2,2,NA,NA,small_blue_butterfly,distractor,1,3,NA,NA,small_blue_butterfly,distractor,3,1,NA,NA,small_blue_butterfly,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,biggest,,1455301712069,biggest,butterfly,big,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301719334,31,colorSizeTrial,size44,small_red_stapler,target,3,3,NA,NA,big_red_stapler,distractor,1,4,NA,NA,big_red_stapler,distractor,2,5,NA,NA,big_red_stapler,distractor,5,1,NA,NA,big_red_stapler,distractor,4,2,NA,NA,1,1,0,smallest,,1455301717892,smallest,stapler,small,red,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5895-f,1455301748761,34,colorSizeTrial,color43,small_pink_teacup,target,2,3,NA,NA,big_white_teacup,distractor,1,1,NA,NA,small_white_teacup,distractor,4,2,NA,NA,small_white_teacup,distractor,3,5,NA,NA,small_white_teacup,distractor,5,4,NA,NA,1,1,0,pink,,1455301743216,pink,teacup,small,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
