gameid	time	roundNum	trialType	condition	nameClickedObj	targetStatusClickedObj	spLocsClickedObj	lisLocsClickedObj	basiclevelClickedObj	superdomainClickedObj	alt1Name	alt1TargetStatus	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2TargetStatus	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain	alt3Name	alt3TargetStatus	alt3SpLocs	alt3LisLocs	alt3Basiclevel	alt3superdomain	alt4Name	alt4TargetStatus	alt4SpLocs	alt4LisLocs	alt4Basiclevel	alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor	colors	sizes	types	oneMentioned	theMentioned
5664-b	1455301476454	63	colorSizeTrial	color44	small_black_comb	target	5	4	NA	NA	small_blue_comb	distractor	1	3	NA	NA	small_blue_comb	distractor	3	5	NA	NA	small_blue_comb	distractor	4	1	NA	NA	small_blue_comb	distractor	2	2	NA	NA	1	1	0	the only comb that is slightly different color than the others		1455301472979	the only comb that is slightly different color than the others	False	False	True	comb	small	black	FALSE	FALSE	TRUE	FALSE	TRUE
5664-b	1455301484418	64	colorSizeTrial	size32	big_purple_butterfly	target	3	1	NA	NA	small_blue_butterfly	distractor	1	2	NA	NA	small_purple_butterfly	distractor	2	3	NA	NA	small_purple_butterfly	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	biggest pink		1455301482395	biggest pink	False	False	False	butterfly	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
5664-b	1455301490993	65	colorSizeTrial	size31	big_orange_billiardball	target	2	3	NA	NA	small_orange_billiardball	distractor	4	4	NA	NA	small_purple_billiardball	distractor	3	2	NA	NA	small_purple_billiardball	distractor	1	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	biggest orange		1455301489424	biggest orange	False	True	False	billiardball	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
5664-b	1455301495532	66	colorSizeTrial	color21	small_green_binder	target	2	3	NA	NA	big_blue_binder	distractor	3	2	NA	NA	small_blue_binder	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green		1455301494305	green	False	True	False	binder	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
5664-b	1455301503224	67	colorSizeTrial	size21	big_green_bracelet	target	3	4	NA	NA	small_purple_bracelet	distractor	4	3	NA	NA	small_green_bracelet	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	biggest green		1455301501590	biggest green	False	True	False	bracelet	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
5664-b	1455301507582	68	colorSizeTrial	color22	big_red_chair	target	4	3	NA	NA	big_green_chair	distractor	3	4	NA	NA	big_green_chair	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	orange		1455301506502	orange	False	False	False	chair	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
5664-b	1455301514111	69	colorSizeTrial	size42	big_black_belt	target	5	4	NA	NA	small_brown_belt	distractor	2	5	NA	NA	small_black_belt	distractor	3	1	NA	NA	small_brown_belt	distractor	4	3	NA	NA	small_black_belt	distractor	1	2	NA	NA	1	1	0	biggest black		1455301512801	biggest black	False	True	False	belt	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301574031	1	colorSizeTrial	color44	small_green_rock	target	5	2	NA	NA	small_purple_rock	distractor	3	1	NA	NA	small_purple_rock	distractor	2	5	NA	NA	small_purple_rock	distractor	4	4	NA	NA	small_purple_rock	distractor	1	3	NA	NA	1	1	0	its green		1455301572868	its green	False	True	False	rock	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301582454	2	colorSizeTrial	color22	big_black_turtle	target	3	4	NA	NA	big_brown_turtle	distractor	4	2	NA	NA	big_brown_turtle	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	its black		1455301581276	its black	False	True	False	turtle	big	black	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301598730	5	colorSizeTrial	color33	small_white_weddingcake	target	3	3	NA	NA	small_pink_weddingcake	distractor	4	4	NA	NA	small_pink_weddingcake	distractor	1	2	NA	NA	small_pink_weddingcake	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	white		1455301597470	white	False	True	False	weddingcake	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301644173	13	colorSizeTrial	color22	small_red_yarn	target	3	3	NA	NA	small_purple_yarn	distractor	2	2	NA	NA	small_purple_yarn	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455301643136	red	False	True	False	yarn	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301653249	14	colorSizeTrial	size21	big_white_teacup	target	3	4	NA	NA	small_pink_teacup	distractor	2	2	NA	NA	small_white_teacup	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big white		1455301651834	big white	True	True	False	teacup	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301660139	15	colorSizeTrial	size44	big_orange_napkin	target	2	2	NA	NA	small_orange_napkin	distractor	1	1	NA	NA	small_orange_napkin	distractor	4	4	NA	NA	small_orange_napkin	distractor	5	5	NA	NA	small_orange_napkin	distractor	3	3	NA	NA	1	1	0	big orange		1455301659247	big orange	True	True	False	napkin	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301670285	17	colorSizeTrial	color33	big_blue_cushion	target	2	3	NA	NA	big_orange_cushion	distractor	4	2	NA	NA	big_orange_cushion	distractor	1	4	NA	NA	big_orange_cushion	distractor	3	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301669420	blue	False	True	False	cushion	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301680827	19	colorSizeTrial	size32	big_purple_stapler	target	1	3	NA	NA	small_purple_stapler	distractor	4	1	NA	NA	small_purple_stapler	distractor	3	2	NA	NA	small_red_stapler	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big		1455301679461	big	True	False	False	stapler	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301692568	21	colorSizeTrial	color42	big_red_pepper	target	2	4	NA	NA	small_green_pepper	distractor	3	5	NA	NA	small_green_pepper	distractor	4	2	NA	NA	big_green_pepper	distractor	5	3	NA	NA	big_green_pepper	distractor	1	1	NA	NA	1	1	0	red		1455301690578	red	False	True	False	pepper	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301698124	22	colorSizeTrial	size41	big_pink_balloon	target	1	5	NA	NA	small_pink_balloon	distractor	2	1	NA	NA	small_yellow_balloon	distractor	5	4	NA	NA	small_yellow_balloon	distractor	3	2	NA	NA	small_yellow_balloon	distractor	4	3	NA	NA	1	1	0	big		1455301696943	big	True	False	False	balloon	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301714123	24	colorSizeTrial	color32	big_green_avocado	target	1	3	NA	NA	big_black_avocado	distractor	3	2	NA	NA	small_black_avocado	distractor	2	1	NA	NA	big_black_avocado	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green		1455301713159	green	False	True	False	avocado	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301720028	25	colorSizeTrial	size33	big_purple_coathanger	target	3	3	NA	NA	small_purple_coathanger	distractor	4	2	NA	NA	small_purple_coathanger	distractor	1	1	NA	NA	small_purple_coathanger	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big		1455301718541	big	True	False	False	coathanger	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301726051	26	colorSizeTrial	size42	small_purple_flower	target	4	3	NA	NA	big_purple_flower	distractor	1	4	NA	NA	big_red_flower	distractor	5	1	NA	NA	big_purple_flower	distractor	3	2	NA	NA	big_red_flower	distractor	2	5	NA	NA	1	1	0	small		1455301724362	small	True	False	False	flower	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301731164	27	colorSizeTrial	size22	big_purple_butterfly	target	3	2	NA	NA	small_purple_butterfly	distractor	4	3	NA	NA	small_purple_butterfly	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big		1455301729963	big	True	False	False	butterfly	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301735180	28	colorSizeTrial	color44	small_red_toothbrush	target	5	2	NA	NA	small_blue_toothbrush	distractor	3	3	NA	NA	small_blue_toothbrush	distractor	2	5	NA	NA	small_blue_toothbrush	distractor	1	4	NA	NA	small_blue_toothbrush	distractor	4	1	NA	NA	1	1	0	red		1455301734181	red	False	True	False	toothbrush	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301740699	29	colorSizeTrial	size41	small_blue_candle	target	3	4	NA	NA	big_blue_candle	distractor	5	1	NA	NA	big_red_candle	distractor	1	3	NA	NA	big_red_candle	distractor	4	5	NA	NA	big_red_candle	distractor	2	2	NA	NA	1	1	0	small blue		1455301739518	small blue	True	True	False	candle	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301745828	30	colorSizeTrial	size44	big_red_bike	target	3	2	NA	NA	small_red_bike	distractor	5	1	NA	NA	small_red_bike	distractor	4	3	NA	NA	small_red_bike	distractor	2	5	NA	NA	small_red_bike	distractor	1	4	NA	NA	1	1	0	big		1455301744413	big	True	False	False	bike	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301757998	32	colorSizeTrial	size31	big_white_shoe	target	1	2	NA	NA	small_white_shoe	distractor	3	4	NA	NA	small_yellow_shoe	distractor	2	3	NA	NA	small_yellow_shoe	distractor	4	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big		1455301757231	big	True	False	False	shoe	big	white	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301771532	34	colorSizeTrial	color41	small_black_comb	target	4	2	NA	NA	big_blue_comb	distractor	3	3	NA	NA	big_blue_comb	distractor	5	4	NA	NA	small_blue_comb	distractor	1	1	NA	NA	big_blue_comb	distractor	2	5	NA	NA	1	1	0	small brown		1455301770382	small brown	True	False	False	comb	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301797626	37	colorSizeTrial	color21	big_blue_golfball	target	2	4	NA	NA	small_pink_golfball	distractor	4	3	NA	NA	big_pink_golfball	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301794808	blue	False	True	False	golfball	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301826606	42	colorSizeTrial	color43	small_purple_billiardball	target	4	2	NA	NA	small_orange_billiardball	distractor	5	5	NA	NA	small_orange_billiardball	distractor	1	3	NA	NA	big_orange_billiardball	distractor	2	1	NA	NA	small_orange_billiardball	distractor	3	4	NA	NA	1	1	0	purple		1455301825477	purple	False	True	False	billiardball	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301830548	43	colorSizeTrial	color32	big_blue_binder	target	4	1	NA	NA	small_green_binder	distractor	3	2	NA	NA	big_green_binder	distractor	2	4	NA	NA	big_green_binder	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301829423	blue	False	True	False	binder	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301834527	44	colorSizeTrial	size33	small_black_book	target	2	1	NA	NA	big_black_book	distractor	1	3	NA	NA	big_black_book	distractor	4	4	NA	NA	big_black_book	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small		1455301833823	small	True	False	False	book	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301855628	47	colorSizeTrial	size32	small_blue_cap	target	4	3	NA	NA	big_blue_cap	distractor	3	1	NA	NA	big_orange_cap	distractor	2	4	NA	NA	big_blue_cap	distractor	1	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	2	1	1	small hat	oops	1455301853865___1455301854201	small hat	True	False	False	cap	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301873164	50	colorSizeTrial	size31	big_green_chair	target	3	2	NA	NA	small_red_chair	distractor	4	4	NA	NA	small_red_chair	distractor	1	3	NA	NA	small_green_chair	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big		1455301872030	big	True	False	False	chair	big	green	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301884364	51	colorSizeTrial	color31	small_blue_guitar	target	2	3	NA	NA	big_green_guitar	distractor	1	4	NA	NA	big_green_guitar	distractor	3	2	NA	NA	small_green_guitar	distractor	4	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301883244	blue	False	True	False	guitar	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301895252	52	colorSizeTrial	color31	big_red_bucket	target	1	3	NA	NA	big_pink_bucket	distractor	3	2	NA	NA	small_pink_bucket	distractor	4	4	NA	NA	small_pink_bucket	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455301894082	red	False	True	False	bucket	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301904847	53	colorSizeTrial	size43	big_black_belt	target	3	3	NA	NA	small_black_belt	distractor	2	1	NA	NA	small_brown_belt	distractor	4	5	NA	NA	small_black_belt	distractor	5	2	NA	NA	small_black_belt	distractor	1	4	NA	NA	2	1	1	big	kind of predictable so far	1455301899387___1455301902700	big	True	False	False	belt	big	black	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301917517	55	colorSizeTrial	color43	small_green_bracelet	target	5	5	NA	NA	small_purple_bracelet	distractor	2	2	NA	NA	small_purple_bracelet	distractor	1	3	NA	NA	big_purple_bracelet	distractor	4	1	NA	NA	small_purple_bracelet	distractor	3	4	NA	NA	1	1	0	green		1455301916041	green	False	True	False	bracelet	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301922022	56	colorSizeTrial	size43	small_pink_hairdryer	target	3	3	NA	NA	big_purple_hairdryer	distractor	2	4	NA	NA	big_pink_hairdryer	distractor	4	2	NA	NA	big_pink_hairdryer	distractor	5	1	NA	NA	big_pink_hairdryer	distractor	1	5	NA	NA	1	1	0	small		1455301921133	small	True	False	False	hairdryer	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301946555	60	colorSizeTrial	size21	small_purple_ornament	target	2	2	NA	NA	big_blue_ornament	distractor	4	4	NA	NA	big_purple_ornament	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small		1455301945190	small	True	False	False	ornament	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301951438	61	colorSizeTrial	color41	big_blue_rug	target	3	3	NA	NA	big_purple_rug	distractor	5	2	NA	NA	small_purple_rug	distractor	4	4	NA	NA	small_purple_rug	distractor	1	5	NA	NA	small_purple_rug	distractor	2	1	NA	NA	1	1	0	blue		1455301950333	blue	False	True	False	rug	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301961066	63	colorSizeTrial	color42	small_red_tack	target	5	1	NA	NA	small_blue_tack	distractor	2	5	NA	NA	big_blue_tack	distractor	4	2	NA	NA	small_blue_tack	distractor	3	4	NA	NA	big_blue_tack	distractor	1	3	NA	NA	1	1	0	red		1455301959593	red	False	True	False	tack	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301970747	65	colorSizeTrial	color21	small_green_jacket	target	4	3	NA	NA	small_brown_jacket	distractor	3	2	NA	NA	big_brown_jacket	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green		1455301969298	green	False	True	False	jacket	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
9554-c	1455301978884	67	colorSizeTrial	size42	big_pink_phone	target	2	4	NA	NA	small_white_phone	distractor	5	1	NA	NA	small_pink_phone	distractor	4	3	NA	NA	small_white_phone	distractor	1	2	NA	NA	small_pink_phone	distractor	3	5	NA	NA	1	1	0	big		1455301977759	big	True	False	False	phone	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
9554-c	1455301997703	71	colorSizeTrial	size22	small_pink_framee	target	2	3	NA	NA	big_pink_framee	distractor	4	2	NA	NA	big_pink_framee	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	1	1	small	Thanks!	1455301996090___1455301996569	small	True	False	False	framee	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
0071-5	1455301847996	2	colorSizeTrial	color44	big_orange_billiardball	target	2	5	NA	NA	big_purple_billiardball	distractor	5	3	NA	NA	big_purple_billiardball	distractor	3	2	NA	NA	big_purple_billiardball	distractor	4	1	NA	NA	big_purple_billiardball	distractor	1	4	NA	NA	1	1	0	the only color that is different		1455301836743	the only color that is different	False	False	False	billiardball	big	orange	FALSE	FALSE	FALSE	FALSE	TRUE
0071-5	1455301873685	3	colorSizeTrial	color21	small_blue_comb	target	3	4	NA	NA	small_black_comb	distractor	4	2	NA	NA	big_black_comb	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	again, the color is different		1455301871224	again, the color is different	False	False	False	comb	small	blue	FALSE	FALSE	FALSE	FALSE	TRUE
0071-5	1455301949203	8	colorSizeTrial	size33	small_pink_framee	target	4	1	NA	NA	big_pink_framee	distractor	2	4	NA	NA	big_pink_framee	distractor	1	3	NA	NA	big_pink_framee	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	the smallest one of them all		1455301947114	the smallest one of them all	False	False	False	framee	small	pink	FALSE	TRUE	FALSE	TRUE	TRUE
0071-5	1455302034829	13	colorSizeTrial	size43	small_yellow_napkin	target	5	5	NA	NA	big_yellow_napkin	distractor	4	2	NA	NA	big_orange_napkin	distractor	1	4	NA	NA	big_yellow_napkin	distractor	2	3	NA	NA	big_yellow_napkin	distractor	3	1	NA	NA	1	1	0	the smallest in size		1455302029348	the smallest in size	False	False	False	napkin	small	yellow	FALSE	TRUE	FALSE	FALSE	TRUE
0071-5	1455302048825	14	colorSizeTrial	color43	big_purple_stapler	target	3	4	NA	NA	big_red_stapler	distractor	2	2	NA	NA	small_red_stapler	distractor	1	3	NA	NA	big_red_stapler	distractor	4	5	NA	NA	big_red_stapler	distractor	5	1	NA	NA	1	1	0	different color		1455302046917	different color	False	False	False	stapler	big	purple	FALSE	FALSE	FALSE	FALSE	FALSE
0071-5	1455302081902	16	colorSizeTrial	size41	small_blue_book	target	1	2	NA	NA	big_black_book	distractor	4	3	NA	NA	big_black_book	distractor	2	5	NA	NA	big_blue_book	distractor	3	1	NA	NA	big_black_book	distractor	5	4	NA	NA	1	1	0	smallest one		1455302079358	smallest one	False	False	False	book	small	blue	FALSE	TRUE	FALSE	TRUE	FALSE
0071-5	1455302113771	19	colorSizeTrial	size33	small_brown_jacket	target	3	3	NA	NA	big_brown_jacket	distractor	2	4	NA	NA	big_brown_jacket	distractor	1	1	NA	NA	big_brown_jacket	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest		1455302112271	smallest	False	False	False	jacket	small	brown	FALSE	TRUE	FALSE	FALSE	FALSE
0071-5	1455302137661	20	colorSizeTrial	size43	big_purple_bracelet	target	2	5	NA	NA	small_green_bracelet	distractor	3	4	NA	NA	small_purple_bracelet	distractor	5	1	NA	NA	small_purple_bracelet	distractor	4	3	NA	NA	small_purple_bracelet	distractor	1	2	NA	NA	1	1	0	big one		1455302134727	big one	True	False	False	bracelet	big	purple	FALSE	TRUE	FALSE	TRUE	FALSE
0071-5	1455302151081	21	colorSizeTrial	size21	big_green_chair	target	3	2	NA	NA	small_green_chair	distractor	4	3	NA	NA	small_red_chair	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big one again		1455302147788	big one again	True	False	False	chair	big	green	FALSE	TRUE	FALSE	TRUE	FALSE
0071-5	1455302162153	22	colorSizeTrial	color21	big_pink_hairdryer	target	2	4	NA	NA	small_purple_hairdryer	distractor	4	2	NA	NA	big_purple_hairdryer	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	rose color		1455302159711	rose color	False	False	False	hairdryer	big	pink	FALSE	FALSE	FALSE	FALSE	FALSE
0071-5	1455302205801	24	colorSizeTrial	color41	big_white_weddingcake	target	3	4	NA	NA	big_pink_weddingcake	distractor	5	2	NA	NA	small_pink_weddingcake	distractor	4	3	NA	NA	small_pink_weddingcake	distractor	1	1	NA	NA	small_pink_weddingcake	distractor	2	5	NA	NA	1	1	0	different color		1455302203132	different color	False	False	False	weddingcake	big	white	FALSE	FALSE	FALSE	FALSE	FALSE
0071-5	1455302230209	26	colorSizeTrial	color42	big_purple_butterfly	target	1	3	NA	NA	big_blue_butterfly	distractor	3	2	NA	NA	small_blue_butterfly	distractor	2	4	NA	NA	small_blue_butterfly	distractor	5	1	NA	NA	big_blue_butterfly	distractor	4	5	NA	NA	1	1	0	different color		1455302227787	different color	False	False	False	butterfly	big	purple	FALSE	FALSE	FALSE	FALSE	FALSE
0071-5	1455302248610	27	colorSizeTrial	size44	big_red_bike	target	1	5	NA	NA	small_red_bike	distractor	2	1	NA	NA	small_red_bike	distractor	3	4	NA	NA	small_red_bike	distractor	5	3	NA	NA	small_red_bike	distractor	4	2	NA	NA	1	1	0	slightly bigger than oothers		1455302245374	slightly bigger than oothers	False	False	False	bike	big	red	FALSE	TRUE	FALSE	FALSE	TRUE
